game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,ejected,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401488937,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,False,27.0,9-12,9.0,12.0,75.0,0-0,0.0,0.0,0.0,1-1,1.0,1.0,100.0,2.0,7.0,9.0,0.0,0.0,2.0,0.0,3.0,19.0
401488937,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,False,21.0,2-5,2.0,5.0,40.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0
401488937,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,True,False,False,29.0,5-15,5.0,15.0,33.3,2-6,2.0,6.0,33.3,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,12.0
401488937,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,False,33.0,4-10,4.0,10.0,40.0,1-5,1.0,5.0,20.0,4-10,4.0,10.0,40.0,1.0,5.0,6.0,3.0,1.0,0.0,2.0,3.0,13.0
401488937,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,False,35.0,4-6,4.0,6.0,66.7,3-4,3.0,4.0,75.0,1-2,1.0,2.0,50.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,12.0
401488937,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,False,14.0,1-3,1.0,3.0,33.3,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0
401488937,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,False,13.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,2-5,2.0,5.0,40.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,6.0
401488937,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,False,False,False,16.0,3-8,3.0,8.0,37.5,1-4,1.0,4.0,25.0,2-2,2.0,2.0,100.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,9.0
401488937,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,False,12.0,1-1,1.0,1.0,100.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0
401488937,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488937,2390,Miami Hurricanes,MIA,4398863,Lola Pendande,Forward,21,True,False,False,23.0,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,2.0,7.0,9.0,3.0,0.0,3.0,0.0,5.0,0.0
401488937,2390,Miami Hurricanes,MIA,4281329,Destiny Harden,Forward,3,True,False,False,33.0,3-14,3.0,14.0,21.4,1-3,1.0,3.0,33.3,3-4,3.0,4.0,75.0,2.0,3.0,5.0,3.0,0.0,0.0,2.0,2.0,10.0
401488937,2390,Miami Hurricanes,MIA,4898556,Ja'Leah Williams,Guard,12,True,False,False,30.0,5-8,5.0,8.0,62.5,0-0,0.0,0.0,0.0,4-6,4.0,6.0,66.7,3.0,4.0,7.0,4.0,1.0,0.0,4.0,1.0,14.0
401488937,2390,Miami Hurricanes,MIA,4898555,Jasmyne Roberts,Guard,4,True,False,False,34.0,8-14,8.0,14.0,57.1,3-7,3.0,7.0,42.9,0-0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,1.0,2.0,19.0
401488937,2390,Miami Hurricanes,MIA,4433658,Haley Cavinder,Guard,14,True,False,False,35.0,8-17,8.0,17.0,47.1,7-10,7.0,10.0,70.0,10-10,10.0,10.0,100.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,2.0,33.0
401488937,2390,Miami Hurricanes,MIA,4682913,Zee Spearman,Forward,32,False,False,False,8.0,3-3,3.0,3.0,100.0,0-0,0.0,0.0,0.0,0-1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0
401488937,2390,Miami Hurricanes,MIA,4682860,Kyla Oldacre,Forward,44,False,False,False,9.0,0-3,0.0,3.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0
401488937,2390,Miami Hurricanes,MIA,4683033,Lashae Dwyer,Guard,13,False,False,False,6.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,4-4,4.0,4.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0
401488937,2390,Miami Hurricanes,MIA,4433372,Hanna Cavinder,Guard,15,False,False,False,16.0,0-3,0.0,3.0,0.0,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0
401488937,2390,Miami Hurricanes,MIA,4400202,Karla Erjavec,Guard,5,False,False,False,6.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
401488937,2390,Miami Hurricanes,MIA,4898557,Chiso Okafor,Forward,22,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488937,2390,Miami Hurricanes,MIA,4433517,Latasha Lattimore,Forward,35,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488937,2390,Miami Hurricanes,MIA,4594386,Moulayna Johnson Sidi Baba,Guard,1,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401488937,2390,Miami Hurricanes,MIA,4594385,Kenza Salgues,Guard,0,False,True,False,,,,,,,,,,,,,,,,,,,,,,
